GEOID20,route
060374307011008,268  
060372219002004,35  
060372392021000,108  
060375004023001,266  
060376019002004,212  
060375402012000,60  
060375351022011,115  
060376012112002,115  
060375417001007,60  
060375433042004,205  
060375542011001,128  
060376024021000,40  
060375409024015,45  
060375551072007,62  
060376703241008,232  
060376513026008,232  
060375722021009,801 
060375410032047,51  
060371252002014,183  
060375317011002,18  
060375312022002,18  
060377016022007,704  
060375317022014,260  
060375323023029,260  
060372349022001,607  
060372753114002,108  
060372377101004,204  
060372377102007,81  
060371033002001,222  
060374309012004,267  
060377013022001,20  
060375323033030,18  
060374332003002,176  
060374823012007,487  
060372346004016,210  
060372378001007,204  
060372920011028,205  
060376041021017,40  
060375541063007,125  
060372264202001,51  
060377016021008,20  
060372690002010,806 
060375316023000,18  
060375007004004,265  
060377020022005,733  
060372754003001,33  
060375408004012,53  
060375303022005,260  
060372011102004,256  
060372678003003,734  
060375315031005,256  
060371012221009,90  
060372734032012,33  
060377021027006,733  
060376505011011,344  
060376040024003,130  
060376032001017,130  
060376207014016,232  
060372951031000,246  
060372345021007,209  
060372411102008,10  
060372760005011,102  
060372402001003,45  
060372780012023,115  
060375545162001,62  
060375702032000,265  
060372627062029,602  
060372756032003,108  
060375336011002,110  
060372316032001,204  
060374604011007,177  
060374610004002,268  
060371344213003,169  
060375760012031,801 
060372941201005,202  
060376513023000,232  
060374334031016,176  
060372093001006,66  
060371286023020,183  
060371851021002,83  
060375345013005,251  
060375501013006,62  
060375720014008,60  
060375433051087,205  
060375313023008,66  
060375313023004,66  
060374828013013,68  
060372346004005,607  
060375334011007,611  
060375004042007,266  
060377023003004,806 
060375508011013,115  
060372409021009,51  
060375338043004,111  
060375521004009,62  
060375517003001,265  
060375400003024,260  
060375718001014,60  
060373201021000,90  
060371066032015,236  
060373019012005,92  
060373003013006,90  
060378004122034,534  
060375402024005,251  
060375433061002,205  
060372149021002,16  
060371945002011,14  
060377032006007,108  
060376206025006,130  
060375546001000,62  
060375540013006,127  
060374044012011,804 
060371954002013,2  
060375303024016,260  
060372348004003,110  
060372351003012,108  
060372377102003,111  
060375427002001,205  
060374309011000,804 
060375700011005,130  
060372345023005,105  
060371851012000,83  
060376025131033,710  
060371432003013,237  
060371061142000,234  
060371236022006,154  
060371286023012,158  
060373108002019,155  
060371991201007,78  
060372084021003,10  
060371173013005,166  
060373005011023,90  
060371999001015,78  
060375553003004,460  
060376501022011,130  
060371201051005,233  
060371951002010,201  
060371892011000,180  
060372083021001,14  
060372110002007,16  
060376204001003,125  
060375702041002,130  
060376704073001,344  
060375544052001,130  
060375405014000,60  
060375331051004,110  
060372693004000,806 
060372217101003,14  
060372676002010,806 
060372328001004,45  
060372198003006,14  
060372734032013,33  
060377026006004,108  
060376034002013,210  
060375430001014,51  
060375527004003,460  
060376514012009,232  
060371371034004,161  
060375315022014,258  
060375357024003,115  
060371974201011,92  
060377023002008,806 
060375005001026,266  
060377006005015,2  
060375702031009,130  
060375039024008,460  
060376207011000,130  
060372941202009,202  
060379304003192,804 
060371034011008,222  
060371380001006,169  
060372656012004,4  
060375700014006,130  
060372151011005,217  
060375334021003,108  
060375545142013,62  
060375519004010,111  
060374314001016,78  
060371255021003,224  
060372426002001,120  
060379800281045,117  
060375405023006,60  
060375042002049,120  
060375361041022,120  
060372314001009,207  
060372294102005,51  
060375002025015,120  
060376026021003,125  
060375356032017,612  
060375361041018,120  
060375515021005,265  
060375332042011,110  
060375317023008,258  
060375776053008,577  
060372393302000,10  
060375331041011,111  
060371397014003,150  
060375758022013,232  
060375763021007,232  
060375323031022,258  
060376704061019,344  
060371066042008,224  
060372734032005,33  
060375359023001,117  
060373104003026,92  
060371999002012,106  
060372408003005,51  
060376206023007,40  
060377016014016,20  
060374808031002,78  
060371344221005,163  
060372378002006,206  
060377006004009,2  
060372083023007,16  
060374311002011,267  
060375532012007,125  
060372345012014,210  
060377032004003,607  
060377003001006,2  
060371997001000,251  
060375539023013,266  
060376027001018,210  
060379304002014,90  
060371198021004,158  
060375332011004,110  
060372360011005,212  
060374816051002,76  
060372181201001,30  
060372043003004,605  
060372211201006,35  
060372286002003,51  
060378004122015,534  
060372772001000,115  
060376007031006,115  
060372966001008,246  
060375436032018,205  
060371415001003,150  
060371197003010,158  
060374811032002,176  
060376012021011,40  
060375778002008,111  
060375436051010,550  
060375402022000,60  
060376703244000,232  
060371343022008,169  
060375339022003,111  
060376501013002,130  
060375529002010,128  
060376506071001,344  
060371352042009,169  
060371082041008,243  
060375433225012,205  
060375424014016,127  
060374636024001,256  
060375708001002,266  
060377007003045,704  
060372260011029,53  
060375331081000,111  
060372742021010,108  
060375534002002,265  
060375439031004,246  
060373203004018,234  
060374627003023,687  
060374629003041,487  
060376208013006,130  
060373007015014,90  
060371349041008,164  
060371977001000,4  
060375337021004,260  
060375402011006,60  
060375530003003,128  
060371433011001,155  
060372031001004,76  
060372412011007,204  
060375350012008,55  
060371341012002,243  
060371211021020,152  
060371312002007,169  
060371230101000,152  
060377015022001,720  
060373109006025,154  
060377009021009,20  
060377009024019,14  
060372313022006,757  
060372781022005,115  
060376013011011,212  
060375330022000,110  
060375362011003,258  
060375705023012,130  
060375435011000,130  
060372944102005,205  
060373008002000,90  
060372170011002,16  
060371274004001,169  
060376200013016,625  
060375770003008,577  
060376514022017,344  
060376033022016,130  
060371329001012,239  
060377023004023,806 
060371171011004,166  
060371882012012,92  
060375336013005,110  
060375361042000,115  
060375042003004,120  
060372397021002,745  
060371112062007,239  
060371153023002,243  
060372414002001,910  
060378002041029,161  
060374637002024,260  
060372044201002,68  
060372032002004,70  
060372722021005,733  
060376501014007,130  
060376210054016,130  
060372060511016,60  
060371973001006,200  
060374641024010,78  
060371952012006,175  
060371896001007,237  
060371954001008,201  
060372739024017,108  
060374808022026,76  
060375507005005,111  
060377032002013,102  
060375042002053,120  
060372944102011,550  
060375732012005,60  
060375505024003,266  
060372760002000,217  
060372770003006,217  
060376022013004,625  
060376037031000,125  
060375703041001,60  
060375763022011,232  
060379800341075,128  
060372315002008,105  
060372281002004,105  
060379800161130,611  
060371435002007,167  
060374608002010,268  
060371172012002,166  
060375009002004,266  
060374301011013,267  
060374635002015,258  
060372267021001,53  
060372945202000,246  
060378003381005,161  
060374617002000,267  
060372140001001,14  
060375348032001,612  
060375545131005,128  
060375702024010,130  
060377010003001,728  
060375351012010,53  
060377028013006,33  
060375521003012,62  
060371096033006,234  
060371411011001,155  
060371066041004,224  
060371032011011,90  
060377017013003,4  
060375428002000,125  
060372948202000,246  
060376013021013,607  
060375532013000,127  
060371861003000,28  
060372672021007,4  
060372220012005,207  
060377032003005,210  
060377031001009,102  
060377026003002,110  
060371372031016,161  
060371941022001,217  
060372410022005,53  
060372628021010,602  
060372693003008,806 
060373006023011,90  
060371134232000,243  
060376704171014,344  
060375006001003,265  
060373005031012,90  
060372780011019,102  
060375407002004,120  
060375760013014,232  
060375754011013,232  
060371371032002,161  
060374809031019,260  
060371352023013,164  
060377010003012,28  
060377009013017,28  
060371882012005,96  
060375410031000,125  
060372732002007,33  
060371951002008,201  
060374827013008,68  
060372260022058,66  
060377015023008,704  
060374623023007,180  
060376204004013,232  
060374616002016,267  
060371374023009,161  
060371412013002,233  
060372361011006,210  
060375405023008,60  
060372086102000,14  
060374819014023,76  
060372046001004,106  
060375532012005,127  
060376037024010,126  
060375731022007,60  
060373023024001,603  
060374636024006,260  
060375505021002,266  
060376037031005,125  
060371392002006,154  
060372084022007,10  
060372947012030,246  
060371151011006,239  
060374827014007,260  
060372060512003,18  
060372294202005,108  
060371352022009,165  
060371222001022,94  
060372736003029,733  
060375303024017,260  
060375402024002,612  
060376511021010,344  
060373015021008,92  
060374607003003,177  
060371200102005,234  
060371014003000,90  
060375351022029,115  
060371252002009,183  
060371066481008,224  
060377030024021,108  
060372736001016,33  
060376203051020,126  
060372964011008,205  
060372182101000,33  
060378005041009,534  
060375301024010,18  
060375317021026,720  
060375332043005,111  
060377018014011,806 
060375304002010,68  
060372406003002,10  
060379800341011,460  
060372340022003,40  
060372283103000,51  
060375510021002,266  
060375329001000,55  
060375339012002,110  
060375421062007,127  
060376203056028,126  
060376210054006,232  
060376502003015,130  
060375722011012,60  
060372739022013,108  
060375781001010,577  
060379800141054,232  
060372753121001,108  
060371082023001,243  
060371065103005,236  
060371132371018,245  
060371417002000,750  
060372407004010,51  
060371173024002,236  
060375400003009,260  
060375035022006,120  
060376037032006,211  
060377030023013,102  
060379800371005,205  
060372240101008,4  
060376203012021,232  
060375430003015,51  
060376203056035,126  
060376700022010,232  
060374824042015,176  
060377019023012,534  
060375702031007,265  
060374804003006,78  
060372672022007,704  
060372213042001,33  
060372360011000,212  
060375323042083,108  
060372374021002,110  
060372351004003,108  
060375322003019,62  
060375323033051,62  
060377006001008,2  
060372063031009,18  
060372060511002,40  
060375433044007,205  
060372945101005,232  
060374811034005,487  
060374814012012,487  
060375311013005,68  
060379800361036,266  
060372676003002,806 
060375355011001,102  
060375435011005,130  
060376026012009,209  
060374819021010,70  
060373109004022,164  
060374322011012,176  
060372216011007,204  
060376210053006,232  
060371926101004,204  
060375545223011,62  
060374305023004,268  
060371132122004,166  
060371317012009,243  
060371230102003,169  
060371433022004,155  
060371434013010,155  
060374635001005,180  
060374613004030,180  
060374619022008,267  
060373017011001,92  
060373017011011,92  
060371863021006,28  
